Car ID,Chosen Path,Time Taken,Optimal Path (Empty System),Optimal Time (Empty System)
120,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Amsterdam']",,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Amsterdam']",64.61999999999999
121,"['Eindhoven', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Eindhoven', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",56.63999999999999
122,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",73.8
123,"['Eindhoven', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",35,"['Eindhoven', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",42.29999999999999
124,"['Eindhoven', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",35,"['Eindhoven', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",42.29999999999999
125,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Eindhoven']",,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Eindhoven']",56.64
126,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",85.74000000000001
127,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",85.74000000000001
128,"['Groningen', 'Drachten', 'Heerenveen', 'Joure', 'Lemmer', 'Emmeloord', 'Lelystad', 'Almere']",,"['Groningen', 'Drachten', 'Heerenveen', 'Joure', 'Lemmer', 'Emmeloord', 'Lelystad', 'Almere']",90.72
129,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'Tilburg']",49,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'Tilburg']",46.919999999999995
130,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'Tilburg']",49,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'Tilburg']",46.919999999999995
131,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam', 'Hilversum', 'Huizen', 'Almere']",,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam', 'Hilversum', 'Huizen', 'Almere']",55.68
132,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam', 'Hilversum', 'Huizen', 'Almere']",,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam', 'Hilversum', 'Huizen', 'Almere']",55.68
133,"['Den Haag', 'Delft', 'Rotterdam']",8,"['Den Haag', 'Delft', 'Rotterdam']",8.399999999999999
134,"['Almere', 'Huizen', 'Hilversum', 'Utrecht']",20,"['Almere', 'Huizen', 'Hilversum', 'Utrecht']",25.14
135,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",74.4
136,"['Rotterdam', 'Gouda', 'Utrecht']",20,"['Rotterdam', 'Gouda', 'Utrecht']",28.439999999999998
137,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'Tilburg']",32,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'Tilburg']",38.519999999999996
138,"['Rotterdam', 'Gouda', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",,"['Rotterdam', 'Gouda', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",53.58
139,"['Utrecht', 'Amsterdam']",1,"['Utrecht', 'Amsterdam']",15.959999999999999
140,"['Utrecht', 'Amsterdam']",1,"['Utrecht', 'Amsterdam']",15.959999999999999
141,"['Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",35,"['Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",48.66
142,"['Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",35,"['Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",48.66
143,"['Utrecht', 'Ede', 'Arnhem', 'Zevenaar', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Utrecht', 'Ede', 'Arnhem', 'Zevenaar', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",77.28
144,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht']",39,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht']",49.260000000000005
145,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht']",39,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht']",49.260000000000005
146,"['Tilburg', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Tilburg', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",65.82
147,"['Tilburg', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Tilburg', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",65.82
148,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",28,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",38.519999999999996
149,"['Amsterdam', 'Utrecht']",1,"['Amsterdam', 'Utrecht']",15.959999999999999
150,"['Amsterdam', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",,"['Amsterdam', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",64.62
151,"['Amsterdam', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",,"['Amsterdam', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",64.62
152,"['Amsterdam', 'Utrecht', 'Ede', 'Arnhem', 'Zevenaar', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Amsterdam', 'Utrecht', 'Ede', 'Arnhem', 'Zevenaar', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",93.24
153,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",26,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",28.740000000000002
154,"['Eindhoven', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",35,"['Eindhoven', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",42.29999999999999
155,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Zevenaar', 'Arnhem', 'Ede', 'Utrecht']",,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Zevenaar', 'Arnhem', 'Ede', 'Utrecht']",77.28
156,"['Groningen', 'Drachten', 'Heerenveen', 'Joure', 'Lemmer', 'Emmeloord', 'Lelystad', 'Almere']",,"['Groningen', 'Drachten', 'Heerenveen', 'Joure', 'Lemmer', 'Emmeloord', 'Lelystad', 'Almere']",90.72
157,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",77.34
158,"['Den Haag', 'Zoetermeer', 'Gouda', 'Utrecht']",29,"['Den Haag', 'Zoetermeer', 'Gouda', 'Utrecht']",34.26
159,"['Den Haag', 'Zoetermeer', 'Gouda', 'Utrecht']",29,"['Den Haag', 'Zoetermeer', 'Gouda', 'Utrecht']",34.26
160,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",23,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",28.739999999999995
161,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Eindhoven']",,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Eindhoven']",50.69999999999999
162,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",85.74
163,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam', 'Hilversum', 'Huizen', 'Almere']",,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam', 'Hilversum', 'Huizen', 'Almere']",55.68
164,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam', 'Hilversum', 'Huizen', 'Almere']",,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam', 'Hilversum', 'Huizen', 'Almere']",55.68
165,"['Den Haag', 'Delft', 'Rotterdam']",8,"['Den Haag', 'Delft', 'Rotterdam']",8.399999999999999
166,"['Almere', 'Huizen', 'Hilversum', 'Utrecht']",20,"['Almere', 'Huizen', 'Hilversum', 'Utrecht']",25.14
167,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",73.8
168,"['Almere', 'Lelystad', 'Emmeloord', 'Lemmer', 'Joure', 'Heerenveen', 'Drachten', 'Groningen']",,"['Almere', 'Lelystad', 'Emmeloord', 'Lemmer', 'Joure', 'Heerenveen', 'Drachten', 'Groningen']",90.72
169,"['Almere', 'Huizen', 'Hilversum', 'Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",,"['Almere', 'Huizen', 'Hilversum', 'Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",55.67999999999999
170,"['Almere', 'Huizen', 'Hilversum', 'Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",,"['Almere', 'Huizen', 'Hilversum', 'Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",55.67999999999999
171,"['Rotterdam', 'Delft', 'Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",35,"['Rotterdam', 'Delft', 'Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",37.14
172,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Eindhoven']",36,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Eindhoven']",42.3
173,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",77.33999999999999
174,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",77.33999999999999
175,"['Rotterdam', 'Delft', 'Den Haag']",4,"['Rotterdam', 'Delft', 'Den Haag']",8.399999999999999
176,"['Rotterdam', 'Gouda', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",,"['Rotterdam', 'Gouda', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",53.58
177,"['Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",35,"['Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",49.26
178,"['Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",35,"['Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",49.26
179,"['Utrecht', 'Ede', 'Arnhem', 'Zevenaar', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Utrecht', 'Ede', 'Arnhem', 'Zevenaar', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",77.28
180,"['Utrecht', 'Hilversum', 'Huizen', 'Almere']",16,"['Utrecht', 'Hilversum', 'Huizen', 'Almere']",25.139999999999997
181,"['Tilburg', 'Eindhoven']",1,"['Tilburg', 'Eindhoven']",11.58
182,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",28,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",38.519999999999996
183,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",27,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",28.740000000000002
184,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Amsterdam']",,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Amsterdam']",64.61999999999999
185,"['Eindhoven', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",,"['Eindhoven', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",50.69999999999999
186,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Tilburg']",,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Tilburg']",65.82
187,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Eindhoven']",,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Eindhoven']",56.64
188,"['Groningen', 'Drachten', 'Heerenveen', 'Joure', 'Lemmer', 'Emmeloord', 'Lelystad', 'Almere']",,"['Groningen', 'Drachten', 'Heerenveen', 'Joure', 'Lemmer', 'Emmeloord', 'Lelystad', 'Almere']",90.72
189,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",23,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",28.739999999999995
190,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",23,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",28.739999999999995
191,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Eindhoven']",,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Eindhoven']",50.69999999999999
192,"['Almere', 'Huizen', 'Hilversum', 'Utrecht']",20,"['Almere', 'Huizen', 'Hilversum', 'Utrecht']",25.14
193,"['Almere', 'Huizen', 'Hilversum', 'Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",,"['Almere', 'Huizen', 'Hilversum', 'Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",55.67999999999999
194,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'Tilburg']",32,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'Tilburg']",38.519999999999996
195,"['Rotterdam', 'Delft', 'Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",35,"['Rotterdam', 'Delft', 'Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",37.14
196,"['Rotterdam', 'Delft', 'Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",35,"['Rotterdam', 'Delft', 'Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",37.14
197,"['Rotterdam', 'Delft', 'Den Haag']",4,"['Rotterdam', 'Delft', 'Den Haag']",8.399999999999999
198,"['Rotterdam', 'Gouda', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",,"['Rotterdam', 'Gouda', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",53.58
199,"['Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",35,"['Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",49.26
200,"['Utrecht', 'Amsterdam']",1,"['Utrecht', 'Amsterdam']",15.959999999999999
201,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht']",39,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht']",49.260000000000005
202,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",38,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",46.919999999999995
203,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",38,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",46.919999999999995
204,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",74.4
205,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",28,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",38.519999999999996
206,"['Amsterdam', 'Utrecht']",1,"['Amsterdam', 'Utrecht']",15.959999999999999
207,"['Amsterdam', 'Utrecht']",1,"['Amsterdam', 'Utrecht']",15.959999999999999
208,"['Amsterdam', 'Utrecht']",1,"['Amsterdam', 'Utrecht']",15.959999999999999
209,"['Amsterdam', 'Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",,"['Amsterdam', 'Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",65.22
210,"['Amsterdam', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",,"['Amsterdam', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",64.62
211,"['Amsterdam', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",,"['Amsterdam', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",64.62
212,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Amsterdam']",,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Amsterdam']",64.61999999999999
213,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Amsterdam']",,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Amsterdam']",64.61999999999999
214,"['Eindhoven', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Eindhoven', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",56.63999999999999
215,"['Eindhoven', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",,"['Eindhoven', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",50.69999999999999
216,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",73.8
217,"['Eindhoven', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",35,"['Eindhoven', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",42.29999999999999
218,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Tilburg']",,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Tilburg']",65.82
219,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Zevenaar', 'Arnhem', 'Ede', 'Utrecht', 'Amsterdam']",,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Zevenaar', 'Arnhem', 'Ede', 'Utrecht', 'Amsterdam']",93.24
220,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Eindhoven']",,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Eindhoven']",56.64
221,"['Groningen', 'Drachten', 'Heerenveen', 'Joure', 'Lemmer', 'Emmeloord', 'Lelystad', 'Almere']",,"['Groningen', 'Drachten', 'Heerenveen', 'Joure', 'Lemmer', 'Emmeloord', 'Lelystad', 'Almere']",90.72
222,"['Den Haag', 'Zoetermeer', 'Gouda', 'Utrecht']",29,"['Den Haag', 'Zoetermeer', 'Gouda', 'Utrecht']",34.26
223,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam', 'Hilversum', 'Huizen', 'Almere']",,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam', 'Hilversum', 'Huizen', 'Almere']",55.68
224,"['Almere', 'Huizen', 'Hilversum', 'Utrecht']",20,"['Almere', 'Huizen', 'Hilversum', 'Utrecht']",25.14
225,"['Almere', 'Lelystad', 'Emmeloord', 'Lemmer', 'Joure', 'Heerenveen', 'Drachten', 'Groningen']",,"['Almere', 'Lelystad', 'Emmeloord', 'Lemmer', 'Joure', 'Heerenveen', 'Drachten', 'Groningen']",90.72
226,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gouda', 'Rotterdam']",,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gouda', 'Rotterdam']",53.58
227,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gouda', 'Rotterdam']",,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gouda', 'Rotterdam']",53.58
228,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Eindhoven']",36,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Eindhoven']",42.3
229,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",77.33999999999999
230,"['Rotterdam', 'Gouda', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",,"['Rotterdam', 'Gouda', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",53.58
231,"['Utrecht', 'Amsterdam']",1,"['Utrecht', 'Amsterdam']",15.959999999999999
232,"['Utrecht', 'Gouda', 'Zoetermeer', 'Den Haag']",18,"['Utrecht', 'Gouda', 'Zoetermeer', 'Den Haag']",34.26
233,"['Utrecht', 'Gouda', 'Zoetermeer', 'Den Haag']",18,"['Utrecht', 'Gouda', 'Zoetermeer', 'Den Haag']",34.26
234,"['Utrecht', 'Hilversum', 'Huizen', 'Almere']",16,"['Utrecht', 'Hilversum', 'Huizen', 'Almere']",25.139999999999997
235,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht']",,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht']",49.260000000000005
236,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht', 'Amsterdam']",,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht', 'Amsterdam']",65.22
237,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht', 'Amsterdam']",,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht', 'Amsterdam']",65.22
238,"['Tilburg', 'Eindhoven']",1,"['Tilburg', 'Eindhoven']",11.58
239,"['Amsterdam', 'Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",,"['Amsterdam', 'Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",65.22
