Car ID,Chosen Path,Time Taken,Optimal Path (Empty System),Optimal Time (Empty System)
8734,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8735,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8736,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8737,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8738,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8739,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8740,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8741,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8742,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8743,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8744,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8745,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8746,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8747,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8748,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8749,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8750,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8751,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8752,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8753,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8754,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8755,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8756,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8757,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8758,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8759,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8760,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8761,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8762,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8763,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8764,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8765,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8766,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8767,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8768,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8769,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8770,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8771,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8772,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8773,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8774,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8775,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8776,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8777,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8778,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8779,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8780,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8781,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8782,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8783,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8784,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8785,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8786,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8787,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8788,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8789,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8790,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8791,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8792,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8793,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8794,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8795,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8796,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8797,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8798,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8799,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8800,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8801,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8802,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8803,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8804,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8805,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8806,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8807,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8808,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8809,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8810,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8811,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8812,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8813,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8814,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8815,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8816,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8817,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8818,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8819,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8820,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8821,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8822,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8823,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8824,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8825,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8826,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8827,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8828,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8829,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8830,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8831,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8832,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8833,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8834,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8835,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8836,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8837,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8838,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8839,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8840,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8841,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8842,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8843,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8844,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8845,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8846,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8847,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8848,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8849,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8850,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8851,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8852,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8853,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8854,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8855,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8856,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8857,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8858,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8859,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8860,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8861,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8862,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8863,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8864,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8865,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8866,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8867,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8868,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8869,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8870,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8871,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8872,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8873,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8874,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8875,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8876,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8877,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8878,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8879,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8880,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8881,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8882,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8883,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8884,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8885,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8886,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8887,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8888,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8889,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8890,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8891,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8892,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8893,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8894,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8895,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8896,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8897,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8898,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8899,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8900,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8901,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8902,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8903,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8904,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8905,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8906,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8907,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8908,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8909,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8910,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8911,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8912,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8913,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8914,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8915,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8916,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8917,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8918,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8919,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8920,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8921,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8922,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8923,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8924,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8925,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8926,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8927,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8928,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8929,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8930,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8931,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8932,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8933,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8934,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8935,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8936,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8937,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8938,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8939,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8940,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8941,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8942,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8943,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8944,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8945,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8946,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8947,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8948,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8949,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8950,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8951,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8952,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8953,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8954,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8955,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8956,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8957,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8958,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8959,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8960,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8961,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8962,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8963,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8964,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8965,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8966,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8967,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8968,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8969,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8970,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8971,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8972,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8973,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8974,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8975,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8976,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8977,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8978,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8979,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8980,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8981,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8982,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8983,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8984,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8985,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8986,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8987,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8988,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8989,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8990,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8991,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8992,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8993,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8994,"['City 2', 'City 1']",,"['City 2', 'City 1']",36.0
8995,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8996,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8997,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8998,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
8999,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9000,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9001,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9002,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9003,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9004,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9005,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9006,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9007,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9008,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9009,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9010,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9011,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9012,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9013,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9014,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9015,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9016,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9017,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9018,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9019,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9020,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9021,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9022,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9023,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9024,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9025,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9026,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9027,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9028,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9029,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9030,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9031,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9032,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9033,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9034,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9035,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9036,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9037,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9038,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9039,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9040,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9041,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9042,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9043,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9044,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9045,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9046,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9047,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9048,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9049,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9050,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9051,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9052,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9053,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9054,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9055,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9056,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9057,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9058,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9059,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9060,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9061,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9062,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9063,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
9064,"['City 1', 'A', 'C', 'City 2']",,"['City 1', 'A', 'C', 'City 2']",102.0
